ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count
LED-000081,STL-000081-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.879883,0,0,0,63,109,170
LED-000082,STL-000082-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.213201,0,0,0,24,30,52
LED-000083,STL-000083-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.555556,0.876923,0.555556,1.0,0,0.522233,0,1,0.461538,0.328244,0,0,0,25,52,75
LED-000083,STL-000383-0,1,one_to_one,0,0,4919.54,0.039312,1.039312,2,0.230769,0.455128,0.384615,0.384615,0,-0.201008,0,0,0.230769,0.116775,0,0,0,25,39,62
LED-000083,STL-000352-0,1,one_to_one,0,0,3393.35,0.027116,1.027116,7,0.428571,0.509402,0.285714,0.285714,0,0.0,0,0,0.230769,0.119416,0,0,0,25,64,87
LED-000084,STL-000084-0,1,one_to_one,0,0,0.06,1.1e-05,1.000011,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,15,33,46
LED-000085,STL-000085-0,1,one_to_one,0,0,0.23,3e-06,1.000003,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.255031,0,0,0,28,17,43
LED-000085,STL-000475-0,1,one_to_one,0,0,2065.19,0.024772,1.024772,6,0.272727,0.505882,0.272727,0.272727,0,0.0,0,0,0.230769,0.073621,0,0,0,28,18,44
LED-000088,STL-000088-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.208514,0,0,0,23,21,42
LED-000089,STL-000042-0,1,one_to_one,0,0,8596.06,0.035,0.965,1,0.230769,0.538889,0.307692,0.307692,0,0.0,0,0,0.230769,0.191273,0,0,0,22,44,64
LED-000089,STL-000089-0,1,one_to_one,0,0,23.64,9.6e-05,0.999904,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.078087,0,0,0,22,38,58
LED-000089,STL-000335-0,1,one_to_one,0,0,1442.55,0.005874,0.994126,4,0.285714,0.527778,0.285714,0.285714,0,0.0,0,0,0.230769,0.073621,0,0,0,22,22,42
LED-000089,STL-000204-0,1,one_to_one,0,0,2101.68,0.008557,0.991443,5,0.181818,0.455556,0.181818,0.181818,0,0.0,0,0,0.230769,0.830291,0,0,0,22,12,32
LED-000089,STL-000139-0,1,one_to_one,0,0,11237.06,0.045754,0.954246,7,0.222222,0.535714,0.222222,0.222222,0,0.0,0,0,0.230769,0.477119,0,0,0,22,53,73
LED-000090,STL-000356-0,1,one_to_one,0,0,2005.66,0.010164,1.010164,0,0.392157,0.655954,0.431373,0.431373,0,0.0,0,0,0.230769,0.191079,0,0,0,32,9,39
LED-000090,STL-000137-0,1,one_to_one,0,0,5846.3,0.029626,0.970374,0,0.171429,0.433333,0.285714,0.285714,0,0.0,0,0,0.230769,0.262613,0,0,0,32,13,43
LED-000090,STL-000090-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.286618,0,0,0,32,13,43
LED-000092,STL-000092-0,1,one_to_one,0,0,124.25,0.005287,0.994713,1,0.933333,0.970833,0.533333,0.533333,0,0.547723,1,1,1.0,0.879883,0,0,0,47,39,84
LED-000093,STL-000093-0,1,one_to_one,0,0,2948.31,0.01412,0.98588,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.277219,0,0,0,19,29,46
LED-000093,STL-000490-0,1,one_to_one,0,0,6265.21,0.030005,0.969995,1,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.230769,0.200805,0,0,0,19,30,47
LED-000093,STL-000592-0,1,one_to_one,0,0,7565.09,0.03623,1.03623,7,0.641509,0.703324,0.603774,0.641509,0,0.368037,0,0,0.307692,0.254,0,0,0,19,16,33
LED-000094,STL-000448-0,1,one_to_one,0,0,1533.09,0.009064,1.009064,1,0.358974,0.620693,0.358974,0.358974,0,-0.106905,0,0,0.230769,0.041031,0,0,0,5,14,17
LED-000095,STL-000095-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.338667,0,0,0,23,28,49
LED-000095,STL-000117-0,1,one_to_one,0,0,1283.02,0.011108,1.011108,6,0.24,0.517157,0.16,0.16,0,0.0,0,0,0.230769,0.084667,0,0,0,23,22,43
LED-000096,STL-000096-0,1,one_to_one,0,0,21.57,0.000101,0.999899,4,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.367423,0,0,0,56,20,74
LED-000096,STL-000371-0,1,one_to_one,0,0,6134.36,0.028825,0.971175,4,0.242424,0.475,0.30303,0.30303,0,0.08165,0,0,0.307692,0.801388,0,0,0,56,20,74
LED-000098,STL-000098-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.879883,0,0,0,24,1,23
LED-000099,STL-000099-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.255377,0,0,0,38,51,87
LED-000099,STL-000248-0,1,one_to_one,0,0,3800.88,0.033236,0.966764,2,0.3125,0.595099,0.34375,0.34375,0,0.0,0,0,0.230769,0.049147,0,0,0,38,48,84
LED-000099,STL-000338-0,1,one_to_one,0,0,4350.23,0.03804,0.96196,5,0.235294,0.519841,0.176471,0.176471,0,-0.182574,0,0,0.230769,0.688062,0,0,0,38,37,73
LED-000100,STL-000100-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.195965,0,0,0,19,19,36
LED-000100,STL-000276-0,1,one_to_one,0,0,1399.0,0.010684,0.989316,1,0.190476,0.436508,0.190476,0.190476,0,-0.129099,0,0,0.230769,0.254,0,0,0,19,21,38
LED-000100,STL-000143-0,1,one_to_one,0,0,1625.83,0.012416,1.012416,7,0.242424,0.514652,0.181818,0.181818,0,0.0,0,0,0.230769,0.733236,0,0,0,19,21,38
LED-000101,STL-000101-0,1,one_to_one,0,0,1110.35,0.012866,0.987134,0,0.857143,0.971429,0.857143,0.857143,0,0.4,0,0,0.0,0.834058,0,1,0,56,47,101
LED-000101,STL-000436-0,1,one_to_one,0,0,2822.01,0.0327,1.0327,2,0.307692,0.539683,0.307692,0.307692,0,0.0,0,0,0.307692,0.792629,0,0,0,56,41,95
LED-000101,STL-000242-0,1,one_to_one,0,0,3850.73,0.044621,1.044621,5,0.166667,0.467787,0.166667,0.166667,0,-0.186501,0,0,0.230769,0.085126,0,0,0,56,32,86
LED-000102,STL-000102-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.764706,0.92381,0.764706,1.0,0,0.789542,0,1,0.461538,0.182006,0,0,0,122,85,205
LED-000102,STL-000014-0,1,one_to_one,0,0,6128.79,0.030206,1.030206,7,0.307692,0.523077,0.307692,0.307692,0,0.0,0,0,0.230769,0.085126,0,0,0,122,17,137
LED-000103,STL-000501-0,1,one_to_one,0,0,1307.46,0.018252,0.981748,1,0.342857,0.660839,0.285714,0.285714,0,0.074536,0,0,0.230769,0.043644,0,0,0,79,102,179
LED-000103,STL-000103-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.102899,0,1,0,79,105,182
LED-000104,STL-000104-0,1,one_to_one,0,0,0.0,0.0,1.0,1,0.285714,0.572222,0.357143,0.545455,0,0.096225,1,1,1.0,0.19803,0,0,0,35,20,53
LED-000104,STL-000531-0,1,one_to_one,0,0,3045.69,0.045601,0.954399,3,0.307692,0.55,0.307692,0.307692,0,0.0,0,0,0.230769,0.272166,0,0,0,35,33,66
LED-000104,STL-000591-0,1,one_to_one,0,0,1730.48,0.025909,1.025909,6,0.153846,0.0,0.153846,0.153846,0,0.0,0,0,0.230769,0.746391,0,0,0,35,55,88
LED-000105,STL-000392-0,1,one_to_one,0,0,3455.02,0.039269,0.960731,0,0.380952,0.604777,0.333333,0.333333,0,0.056344,0,0,0.230769,0.20261,0,0,0,25,39,62
LED-000105,STL-000351-0,1,one_to_one,0,0,2159.12,0.02454,1.02454,0,0.272727,0.519535,0.272727,0.272727,0,-0.107676,0,0,0.230769,0.752217,0,0,0,25,28,51
LED-000105,STL-000105-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.35015,0,1,0,25,38,61
LED-000105,STL-000026-0,1,one_to_one,0,0,3166.72,0.035992,1.035992,7,0.3,0.614379,0.3,0.3,0,0.0,0,0,0.230769,0.720193,0,0,0,25,122,145
LED-000106,STL-000106-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.328244,0,0,0,10,27,35
LED-000106,STL-000221-0,1,one_to_one,0,0,252.01,0.007035,1.007035,1,0.363636,0.580891,0.409091,0.409091,0,0.048507,0,0,0.384615,0.204837,0,0,0,10,25,33
LED-000106,STL-000080-0,1,one_to_one,0,0,226.07,0.006311,0.993689,7,0.307692,0.528822,0.307692,0.307692,0,0.0,0,0,0.230769,0.205153,0,0,0,10,10,18
LED-000107,STL-000107-0,1,one_to_one,0,0,1507.11,0.010499,0.989501,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.188562,0,0,0,15,9,22
LED-000107,STL-000403-0,1,one_to_one,0,0,154.78,0.001078,1.001078,6,0.1,0.406593,0.1,0.1,0,0.13484,0,0,0.230769,0.068599,0,0,0,15,10,23
LED-000107,STL-000322-0,1,one_to_one,0,0,3871.85,0.026973,0.973027,7,0.153846,0.436508,0.153846,0.153846,0,0.223607,0,0,0.230769,0.040825,0,0,0,15,23,36
LED-000108,STL-000426-0,1,one_to_one,0,0,1057.96,0.014796,0.985204,0,0.277778,0.534524,0.277778,0.277778,0,-0.074536,0,0,0.230769,0.758098,0,0,0,17,47,62
LED-000108,STL-000510-0,1,one_to_one,0,0,64.91,0.000908,1.000908,0,0.592593,0.677839,0.555556,0.631579,0,0.50128,0,0,0.230769,0.20261,0,0,0,17,44,59
LED-000108,STL-000108-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.964286,0.992857,0.964286,0.964286,0,0.866667,0,0,0.0,0.871813,0,1,0,17,44,59
LED-000109,STL-000109-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.666667,0.9,0.666667,1.0,0,0.707107,1,1,1.0,0.866025,0,0,0,24,45,67
LED-000110,STL-000110-0,1,one_to_one,0,0,1294.14,0.014018,0.985982,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.318511,0,0,0,31,12,41
LED-000110,STL-000038-0,1,one_to_one,0,0,409.1,0.004431,0.995569,6,0.25641,0.546296,0.358974,0.358974,0,-0.065938,0,0,0.230769,0.212814,0,0,0,31,53,82
LED-000110,STL-000038-2,1,one_to_one,0,0,941.28,0.010196,0.989804,7,0.315789,0.606061,0.263158,0.263158,0,0.0,0,0,0.230769,0.098295,0,0,0,31,49,78
LED-000111,STL-000535-0,1,one_to_one,0,0,2149.98,0.018449,1.018449,0,0.4,0.602456,0.4,0.4,0,0.0,0,0,0.230769,0.044721,0,0,0,23,15,36
LED-000111,STL-000111-0,1,one_to_one,0,0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.188562,0,1,0,23,7,28
LED-000112,STL-000112-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.631579,0.574786,0.631579,1.0,0,0.603023,1,1,1.0,0.910642,0,0,0,21,36,55
LED-000113,STL-000113-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0.215166,0,0,0,13,27,38
LED-000113,STL-000313-0,1,one_to_one,0,0,1347.13,0.005722,0.994278,1,0.176471,0.56649,0.235294,0.1875,0,-0.09325,0,0,0.230769,0.122474,0,0,0,13,15,26
LED-000113,STL-000264-0,1,one_to_one,0,0,1650.66,0.007012,1.007012,5,0.176471,0.0,0.176471,0.176471,0,-0.09325,0,0,0.230769,0.037268,0,0,0,13,20,31
LED-000114,STL-000114-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0.328244,0,0,0,12,8,18
LED-000115,STL-000115-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.4,0.85,0.4,1.0,0,0.453743,0,1,0.461538,0.262613,0,0,0,7,7,12
LED-000115,STL-000272-0,1,one_to_one,0,0,1747.04,0.015036,0.984964,5,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.15162,0,1,0,7,23,28
LED-000116,STL-000116-0,1,one_to_one,0,0,516.18,0.008313,0.991687,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.848528,0,0,0,23,31,52
LED-000116,STL-000531-0,1,one_to_one,0,0,1651.95,0.026605,1.026605,0,0.181818,0.505882,0.181818,0.181818,0,0.149071,0,0,0.230769,0.04714,0,0,0,23,33,54
LED-000117,STL-000117-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,8,22,28
LED-000118,STL-000118-0,1,one_to_one,0,0,0.0,0.0,1.0,1,0.961538,0.992308,0.961538,0.961538,0,0.800641,0,0,0.0,0.239259,0,1,0,51,68,117
LED-000119,STL-000119-0,1,one_to_one,0,0,0.45,6e-06,1.000006,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.248734,0,0,0,5,14,17
LED-000120,STL-000120-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.214286,0.736,0.214286,0.214286,0,0.0,1,1,1.0,0.879883,0,0,0,8,23,29
LED-000121,STL-000121-0,1,one_to_one,0,0,0.06,0.0,1.0,0,0.285714,0.572222,0.357143,0.545455,0,0.096225,1,1,1.0,0.171499,0,0,0,24,34,56
LED-000121,STL-000520-0,1,one_to_one,0,0,3779.47,0.028384,0.971616,7,0.24,0.517157,0.16,0.16,0,0.0,0,0,0.230769,0.087287,0,0,0,24,24,46
LED-000122,STL-000122-0,1,one_to_one,0,0,0.36,2e-06,1.000002,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.15097,0,1,0,89,57,144
LED-000123,STL-000123-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.196419,0,0,0,61,42,101
LED-000124,STL-000124-0,1,one_to_one,0,0,2326.83,0.009728,0.990272,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.246416,0,0,0,19,37,54
LED-000124,STL-BATCH-000523-000530,1,one_to_one,0,0,1654.16,0.006916,0.993084,3,0.190476,0.416667,0.142857,0.142857,0,0.0,0,0,0.0,0.02739,0,1,0,19,19,36
LED-000124,STL-000215-0,1,one_to_one,0,0,5090.0,0.021281,1.021281,4,0.173913,0.48366,0.173913,0.285714,0,0.0,0,0,0.230769,0.15401,0,0,0,19,24,41
LED-000124,STL-000567-0,1,one_to_one,0,0,6135.59,0.025653,0.974347,4,0.173913,0.48366,0.173913,0.173913,0,-0.129099,0,0,0.0,0.089803,0,1,0,19,25,42
LED-000125,STL-000394-0,1,one_to_one,0,0,5379.07,0.027896,1.027896,3,0.355556,0.515126,0.355556,0.222222,0,-0.070273,0,0,0.230769,0.087287,0,0,0,36,15,49
LED-000125,STL-000172-0,1,one_to_one,0,0,6173.11,0.032014,1.032014,3,0.2,0.428105,0.2,0.181818,0,0.0,0,0,0.230769,0.068599,0,0,0,36,13,47
LED-000125,STL-000034-0,1,one_to_one,0,0,7169.17,0.037179,1.037179,4,0.325581,0.514077,0.372093,0.352941,0,0.0,0,0,0.230769,0.163299,0,0,0,36,13,47
LED-000125,STL-000064-0,1,one_to_one,0,0,1140.99,0.005917,1.005917,5,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.137199,0,1,0,36,21,55
LED-000125,STL-000174-0,1,one_to_one,0,0,1113.68,0.005776,1.005776,7,0.384615,0.483224,0.384615,0.352941,0,0.0,0,0,0.230769,0.068599,0,0,0,36,24,58
LED-000125,STL-000380-0,1,one_to_one,0,0,3972.21,0.0206,0.9794,7,0.166667,0.467787,0.166667,0.266667,0,0.0,0,0,0.307692,0.760263,0,0,0,36,18,52
LED-000126,STL-000126-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.367423,0,0,0,25,37,60
LED-000126,STL-000109-0,1,one_to_one,0,0,22.58,0.000311,0.999689,3,0.26087,0.494872,0.26087,0.26087,0,0.087706,0,0,0.230769,0.043644,0,0,0,25,45,68
LED-000127,STL-000127-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.870968,0.954286,0.870968,1.0,0,0.890564,0,1,0.461538,0.281788,0,0,0,86,70,154
LED-000127,STL-000214-0,1,one_to_one,0,0,433.18,0.007228,0.992772,1,0.272727,0.486202,0.272727,0.171429,0,0.080257,0,0,0.230769,0.254,0,0,0,86,87,171
LED-000127,STL-000521-0,1,one_to_one,0,0,967.03,0.016135,1.016135,1,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0.254,0,0,0,86,93,177
LED-000128,STL-000128-0,1,one_to_one,0,0,21.83,0.000183,0.999817,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.238976,0,0,0,12,17,27
LED-000128,STL-000298-0,1,one_to_one,0,0,5321.48,0.044553,1.044553,2,0.238095,0.425926,0.238095,0.238095,0,0.0,0,0,0.230769,0.854017,0,0,0,12,27,37
LED-000128,STL-000577-0,1,one_to_one,0,0,208.43,0.001745,1.001745,4,0.1,0.425926,0.15,0.15,0,0.0,0,0,0.0,0.228802,0,1,0,12,25,35
LED-000128,STL-000365-0,1,one_to_one,0,0,1724.73,0.01444,0.98556,6,0.45283,0.631683,0.415094,0.415094,0,0.0,0,0,0.230769,0.524143,0,0,0,12,57,67
LED-000129,STL-000129-0,1,one_to_one,0,0,0.12,1e-06,0.999999,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.19803,0,1,0,146,14,158
LED-000130,STL-000130-0,1,one_to_one,0,0,0.47,4e-06,1.000004,0,0.631579,0.892308,0.368421,0.368421,0,0.558156,1,1,1.0,0.308607,0,0,0,63,37,98
LED-000130,STL-000278-0,1,one_to_one,0,0,5617.02,0.042829,0.957171,1,0.4,0.558817,0.4,0.4,0,0.047565,0,0,0.230769,0.192879,0,0,0,63,34,95
LED-000131,STL-000131-0,1,one_to_one,0,0,1079.12,0.024527,0.975473,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.866025,0,0,0,22,7,27
LED-000131,STL-000439-0,1,one_to_one,0,0,181.97,0.004136,0.995864,5,0.263158,0.572991,0.315789,0.315789,0,0.0,0,0,0.307692,0.115728,0,0,0,22,81,101
LED-000132,STL-000132-0,1,one_to_one,0,0,0.16,1e-06,1.000001,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.367423,0,0,0,17,19,34
LED-000132,STL-000339-0,1,one_to_one,0,0,9225.14,0.038677,0.961323,4,0.363636,0.594883,0.363636,0.363636,0,0.053838,0,0,0.230769,0.141421,0,0,0,17,7,22
LED-000132,STL-000164-0,1,one_to_one,0,0,521.82,0.002188,1.002188,7,0.380952,0.529412,0.380952,0.380952,0,0.0,0,0,0.230769,0.043644,0,0,0,17,19,34
LED-000134,STL-000134-0,1,one_to_one,0,0,0.01,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.226455,0,0,0,22,25,45
LED-000135,STL-000135-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.5,0.866667,0.5,1.0,0,0.547723,1,1,1.0,0.279751,0,0,0,43,31,72
LED-000136,STL-000136-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.387097,0.848,0.387097,1.0,0,0.4,1,1,1.0,0.171499,0,0,0,10,3,11
LED-000137,STL-000356-0,1,one_to_one,0,0,7851.96,0.041004,1.041004,0,0.277778,0.499145,0.277778,0.277778,0,0.0,0,0,0.230769,0.03576,0,0,0,29,9,36
LED-000137,STL-000137-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.196589,0,0,0,29,13,40
LED-000137,STL-000090-0,1,one_to_one,0,0,5846.3,0.03053,1.03053,0,0.171429,0.433333,0.285714,0.285714,0,0.0,0,0,0.230769,0.03576,0,0,0,29,13,40
LED-000138,STL-000138-0,1,one_to_one,0,0,1533.49,0.015591,0.984409,0,0.666667,0.9,0.666667,1.0,0,0.707107,1,1,1.0,0.245737,0,0,0,54,37,89
LED-000138,STL-000450-0,1,one_to_one,0,0,958.53,0.009746,1.009746,3,0.133333,0.525641,0.133333,0.133333,0,0.0,0,0,0.230769,0.212814,0,0,0,54,49,101
LED-000138,STL-000154-0,1,one_to_one,0,0,2301.72,0.023402,0.976598,3,0.3125,0.523504,0.3125,0.3125,0,0.0,0,0,0.0,0.088911,0,1,0,54,56,108
LED-000139,STL-000139-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.25,0.742857,0.25,0.25,0,0.0,1,1,1.0,0.866025,0,0,0,42,53,93
LED-000139,STL-000188-0,1,one_to_one,0,0,3200.77,0.013657,0.986343,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.230769,0.742308,0,0,0,42,51,91
LED-000139,STL-000019-0,1,one_to_one,0,0,380.11,0.001622,1.001622,6,0.166667,0.481481,0.166667,0.166667,0,0.0,0,0,0.230769,0.044544,0,0,0,42,19,59
LED-000140,STL-000140-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.848528,0,0,0,16,19,33
LED-000141,STL-000141-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.947368,0.98,0.526316,0.526316,0,0.737865,0,1,0.461538,0.308607,0,0,0,12,27,37
LED-000142,STL-000516-1,1,one_to_one,0,0,3100.32,0.038858,0.961142,3,0.153846,0.0,0.153846,0.153846,0,0.0,0,0,0.0,0.680414,0,1,0,5,11,14
LED-000142,STL-000590-0,1,one_to_one,0,0,2230.37,0.027954,0.972046,7,0.222222,0.466667,0.222222,0.222222,0,0.0,0,0,0.230769,0.196419,0,0,0,5,51,54
LED-000143,STL-000143-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.961538,0.992308,0.961538,0.961538,0,0.852437,1,1,1.0,0.367423,0,0,0,21,21,40
LED-000143,STL-000280-0,1,one_to_one,0,0,3335.77,0.025163,0.974837,4,0.358974,0.516026,0.358974,0.358974,0,-0.059131,0,0,0.230769,0.244949,0,0,0,21,14,33
LED-000143,STL-000157-0,1,one_to_one,0,0,5228.71,0.039442,1.039442,5,0.631579,0.892308,0.368421,0.368421,0,0.558156,0,0,0.230769,0.0343,0,0,0,21,32,51
LED-000144,STL-000144-0,1,one_to_one,0,0,639.45,0.013558,0.986442,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.347183,0,1,0,49,70,117
LED-000145,STL-000145-0,1,one_to_one,0,0,15.0,8.6e-05,0.999914,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.871813,0,0,0,9,13,20
LED-000145,STL-000293-0,1,one_to_one,0,0,7049.45,0.040525,0.959475,6,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.218844,0,0,0,9,34,41
LED-000146,STL-000146-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.428571,0.854545,0.428571,1.0,0,0.447214,1,1,1.0,0.177667,0,0,0,22,33,53
LED-000146,STL-000249-0,1,one_to_one,0,0,6316.82,0.027633,1.027633,1,0.410256,0.583779,0.358974,0.358974,0,0.0,0,0,0.230769,0.246183,0,0,0,22,17,37
LED-000146,STL-000518-0,1,one_to_one,0,0,595.61,0.002606,1.002606,3,0.465116,0.583694,0.465116,0.465116,0,0.0,0,0,0.307692,0.075974,0,0,0,22,17,37
LED-000146,STL-000251-0,1,one_to_one,0,0,3969.28,0.017364,1.017364,6,0.068966,0.396104,0.137931,0.137931,0,0.0,0,0,0.230769,0.071067,0,0,0,22,20,40
LED-000147,STL-000564-0,1,one_to_one,0,0,5555.7,0.044481,1.044481,0,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.036886,0,0,0,41,25,64
LED-000147,STL-000147-0,1,one_to_one,0,0,7.18,5.7e-05,0.999943,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.172516,0,0,0,41,24,63
LED-000147,STL-000522-0,1,one_to_one,0,0,4592.02,0.036765,1.036765,3,0.166667,0.335088,0.166667,0.166667,0,0.0,0,0,0.230769,0.036886,0,0,0,41,35,74
LED-000147,STL-000569-0,1,one_to_one,0,0,3898.33,0.031211,1.031211,3,0.193548,0.460684,0.129032,0.129032,0,0.113228,0,0,0.230769,0.199205,0,0,0,41,33,72
LED-000147,STL-000083-0,1,one_to_one,0,0,240.07,0.001922,1.001922,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.199205,0,0,0,41,52,91
LED-000147,STL-000383-0,1,one_to_one,0,0,5159.61,0.04131,1.04131,6,0.222222,0.517949,0.222222,0.222222,0,0.0,0,0,0.230769,0.075593,0,0,0,41,39,78
LED-000148,STL-000148-0,1,one_to_one,0,0,0.27,1e-06,1.000001,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.184812,0,1,0,112,94,204
LED-000148,STL-000042-0,1,one_to_one,0,0,10579.36,0.042731,0.957269,7,0.652174,0.734473,0.652174,0.75,0,0.508475,0,0,0.230769,0.146647,0,0,0,112,44,154
LED-000148,STL-000089-0,1,one_to_one,0,0,2006.94,0.008106,0.991894,7,0.3125,0.523504,0.3125,0.3125,0,0.0,0,0,0.307692,0.269408,0,0,0,112,38,148
LED-000149,STL-000149-0,1,one_to_one,0,0,82.59,0.005415,0.994585,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.381,0,1,0,23,60,81
LED-000149,STL-000196-0,1,one_to_one,0,0,205.74,0.013488,1.013488,6,0.292683,0.510582,0.292683,0.292683,0,0.0,0,0,0.230769,0.254,0,0,0,23,89,110
LED-000150,STL-000150-0,1,one_to_one,0,0,2744.27,0.013614,0.986386,0,0.608696,0.8875,0.608696,1.0,0,0.597614,1,1,1.0,0.287214,0,0,0,17,10,25
LED-000150,STL-000565-0,1,one_to_one,0,0,752.28,0.003732,1.003732,4,0.2,0.479853,0.1,0.1,0,0.0,0,0,0.230769,0.075974,0,0,0,17,16,31
LED-000150,STL-000385-0,1,one_to_one,0,0,741.46,0.003678,0.996322,4,0.235294,0.402116,0.235294,0.235294,0,-0.09325,0,0,0.0,0.0,0,1,0,17,15,30
LED-000151,STL-000151-0,1,one_to_one,0,0,1726.1,0.022984,0.977016,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.15401,0,1,0,47,71,116
LED-000151,STL-000411-0,1,one_to_one,0,0,2899.15,0.038605,0.961395,1,0.222222,0.351282,0.222222,0.222222,0,0.0,0,0,0.230769,0.03745,0,0,0,47,29,74
