ledger_public_id,settlement_public_id,group_size,relationship_type_candidate,is_potential_one_to_many,is_potential_many_to_one,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,description_embedding_cosine_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,split,label
LED-000106,STL-000221-0,1,one_to_one,0,0,252.01,0.007035,1.007035,1,0.363636,0.580891,0.409091,0.409091,0,0.048507,0,0,0.384615,0.204837,0,0,0,10,25,33,train,0
LED-000106,STL-000080-0,1,one_to_one,0,0,226.07,0.006311,0.993689,7,0.307692,0.528822,0.307692,0.307692,0,0.0,0,0,0.230769,0.205153,0,0,0,10,10,18,train,0
LED-000107,STL-000107-0,1,one_to_one,0,0,1507.11,0.010499,0.989501,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.188562,0,0,0,15,9,22,test,1
LED-000108,STL-000108-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.964286,0.992857,0.964286,0.964286,0,0.866667,0,0,0.0,0.871813,0,1,0,17,44,59,test,1
LED-000109,STL-000109-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.666667,0.9,0.666667,1.0,0,0.707107,1,1,1.0,0.866025,0,0,0,24,45,67,train,1
LED-000110,STL-000110-0,1,one_to_one,0,0,1294.14,0.014018,0.985982,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.318511,0,0,0,31,12,41,train,1
LED-000111,STL-000535-0,1,one_to_one,0,0,2149.98,0.018449,1.018449,0,0.4,0.602456,0.4,0.4,0,0.0,0,0,0.230769,0.044721,0,0,0,23,15,36,train,0
LED-000111,STL-000111-0,1,one_to_one,0,0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.188562,0,1,0,23,7,28,train,1
LED-000112,STL-000112-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.631579,0.574786,0.631579,1.0,0,0.603023,1,1,1.0,0.910642,0,0,0,21,36,55,train,1
LED-000113,STL-000113-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0.215166,0,0,0,13,27,38,train,1
LED-000113,STL-000313-0,1,one_to_one,0,0,1347.13,0.005722,0.994278,1,0.176471,0.56649,0.235294,0.1875,0,-0.09325,0,0,0.230769,0.122474,0,0,0,13,15,26,train,0
LED-000114,STL-000114-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0.328244,0,0,0,12,8,18,train,1
LED-000115,STL-000115-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.4,0.85,0.4,1.0,0,0.453743,0,1,0.461538,0.262613,0,0,0,7,7,12,train,1
LED-000116,STL-000116-0,1,one_to_one,0,0,516.18,0.008313,0.991687,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.848528,0,0,0,23,31,52,train,1
LED-000116,STL-000531-0,1,one_to_one,0,0,1651.95,0.026605,1.026605,0,0.181818,0.505882,0.181818,0.181818,0,0.149071,0,0,0.230769,0.04714,0,0,0,23,33,54,train,0
LED-000117,STL-000117-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.848528,0,0,0,8,22,28,test,1
LED-000118,STL-000118-0,1,one_to_one,0,0,0.0,0.0,1.0,1,0.961538,0.992308,0.961538,0.961538,0,0.800641,0,0,0.0,0.239259,0,1,0,51,68,117,train,1
LED-000119,STL-000119-0,1,one_to_one,0,0,0.45,6e-06,1.000006,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.248734,0,0,0,5,14,17,train,1
LED-000120,STL-000120-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.214286,0.736,0.214286,0.214286,0,0.0,1,1,1.0,0.879883,0,0,0,8,23,29,val,1
LED-000121,STL-000121-0,1,one_to_one,0,0,0.06,0.0,1.0,0,0.285714,0.572222,0.357143,0.545455,0,0.096225,1,1,1.0,0.171499,0,0,0,24,34,56,train,1
LED-000122,STL-000122-0,1,one_to_one,0,0,0.36,2e-06,1.000002,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.15097,0,1,0,89,57,144,train,1
LED-000123,STL-000123-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.196419,0,0,0,61,42,101,train,1
LED-000124,STL-000124-0,1,one_to_one,0,0,2326.83,0.009728,0.990272,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.246416,0,0,0,19,37,54,val,1
LED-000125,STL-000394-0,1,one_to_one,0,0,5379.07,0.027896,1.027896,3,0.355556,0.515126,0.355556,0.222222,0,-0.070273,0,0,0.230769,0.087287,0,0,0,36,15,49,train,0
LED-000125,STL-000034-0,1,one_to_one,0,0,7169.17,0.037179,1.037179,4,0.325581,0.514077,0.372093,0.352941,0,0.0,0,0,0.230769,0.163299,0,0,0,36,13,47,train,0
LED-000125,STL-000380-0,1,one_to_one,0,0,3972.21,0.0206,0.9794,7,0.166667,0.467787,0.166667,0.266667,0,0.0,0,0,0.307692,0.760263,0,0,0,36,18,52,train,0
LED-000126,STL-000126-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.367423,0,0,0,25,37,60,train,1
LED-000126,STL-000109-0,1,one_to_one,0,0,22.58,0.000311,0.999689,3,0.26087,0.494872,0.26087,0.26087,0,0.087706,0,0,0.230769,0.043644,0,0,0,25,45,68,train,0
LED-000127,STL-000127-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.870968,0.954286,0.870968,1.0,0,0.890564,0,1,0.461538,0.281788,0,0,0,86,70,154,train,1
LED-000127,STL-000214-0,1,one_to_one,0,0,433.18,0.007228,0.992772,1,0.272727,0.486202,0.272727,0.171429,0,0.080257,0,0,0.230769,0.254,0,0,0,86,87,171,train,0
LED-000127,STL-000521-0,1,one_to_one,0,0,967.03,0.016135,1.016135,1,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0.254,0,0,0,86,93,177,train,0
LED-000128,STL-000128-0,1,one_to_one,0,0,21.83,0.000183,0.999817,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.238976,0,0,0,12,17,27,train,1
LED-000128,STL-000298-0,1,one_to_one,0,0,5321.48,0.044553,1.044553,2,0.238095,0.425926,0.238095,0.238095,0,0.0,0,0,0.230769,0.854017,0,0,0,12,27,37,train,0
LED-000128,STL-000577-0,1,one_to_one,0,0,208.43,0.001745,1.001745,4,0.1,0.425926,0.15,0.15,0,0.0,0,0,0.0,0.228802,0,1,0,12,25,35,train,0
LED-000128,STL-000365-0,1,one_to_one,0,0,1724.73,0.01444,0.98556,6,0.45283,0.631683,0.415094,0.415094,0,0.0,0,0,0.230769,0.524143,0,0,0,12,57,67,train,0
LED-000129,STL-000129-0,1,one_to_one,0,0,0.12,1e-06,0.999999,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.19803,0,1,0,146,14,158,train,1
LED-000130,STL-000130-0,1,one_to_one,0,0,0.47,4e-06,1.000004,0,0.631579,0.892308,0.368421,0.368421,0,0.558156,1,1,1.0,0.308607,0,0,0,63,37,98,val,1
LED-000131,STL-000131-0,1,one_to_one,0,0,1079.12,0.024527,0.975473,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.866025,0,0,0,22,7,27,train,1
LED-000132,STL-000132-0,1,one_to_one,0,0,0.16,1e-06,1.000001,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.367423,0,0,0,17,19,34,test,1
LED-000132,STL-000164-0,1,one_to_one,0,0,521.82,0.002188,1.002188,7,0.380952,0.529412,0.380952,0.380952,0,0.0,0,0,0.230769,0.043644,0,0,0,17,19,34,test,0
LED-000134,STL-000134-0,1,one_to_one,0,0,0.01,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.226455,0,0,0,22,25,45,train,1
LED-000135,STL-000135-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.5,0.866667,0.5,1.0,0,0.547723,1,1,1.0,0.279751,0,0,0,43,31,72,train,1
LED-000136,STL-000136-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.387097,0.848,0.387097,1.0,0,0.4,1,1,1.0,0.171499,0,0,0,10,3,11,train,1
LED-000137,STL-000137-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.196589,0,0,0,29,13,40,train,1
LED-000138,STL-000138-0,1,one_to_one,0,0,1533.49,0.015591,0.984409,0,0.666667,0.9,0.666667,1.0,0,0.707107,1,1,1.0,0.245737,0,0,0,54,37,89,train,1
LED-000139,STL-000139-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.25,0.742857,0.25,0.25,0,0.0,1,1,1.0,0.866025,0,0,0,42,53,93,train,1
LED-000139,STL-000188-0,1,one_to_one,0,0,3200.77,0.013657,0.986343,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.230769,0.742308,0,0,0,42,51,91,train,0
LED-000139,STL-000019-0,1,one_to_one,0,0,380.11,0.001622,1.001622,6,0.166667,0.481481,0.166667,0.166667,0,0.0,0,0,0.230769,0.044544,0,0,0,42,19,59,train,0
LED-000140,STL-000140-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.848528,0,0,0,16,19,33,train,1
LED-000141,STL-000141-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.947368,0.98,0.526316,0.526316,0,0.737865,0,1,0.461538,0.308607,0,0,0,12,27,37,val,1
LED-000142,STL-000516-1,1,one_to_one,0,0,3100.32,0.038858,0.961142,3,0.153846,0.0,0.153846,0.153846,0,0.0,0,0,0.0,0.680414,0,1,0,5,11,14,train,0
LED-000143,STL-000143-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.961538,0.992308,0.961538,0.961538,0,0.852437,1,1,1.0,0.367423,0,0,0,21,21,40,val,1
LED-000143,STL-000157-0,1,one_to_one,0,0,5228.71,0.039442,1.039442,5,0.631579,0.892308,0.368421,0.368421,0,0.558156,0,0,0.230769,0.0343,0,0,0,21,32,51,val,0
LED-000144,STL-000144-0,1,one_to_one,0,0,639.45,0.013558,0.986442,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.347183,0,1,0,49,70,117,test,1
LED-000145,STL-000145-0,1,one_to_one,0,0,15.0,8.6e-05,0.999914,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.871813,0,0,0,9,13,20,test,1
LED-000146,STL-000146-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.428571,0.854545,0.428571,1.0,0,0.447214,1,1,1.0,0.177667,0,0,0,22,33,53,train,1
LED-000146,STL-000251-0,1,one_to_one,0,0,3969.28,0.017364,1.017364,6,0.068966,0.396104,0.137931,0.137931,0,0.0,0,0,0.230769,0.071067,0,0,0,22,20,40,train,0
LED-000147,STL-000564-0,1,one_to_one,0,0,5555.7,0.044481,1.044481,0,0.333333,0.561905,0.333333,0.333333,0,0.0,0,0,0.230769,0.036886,0,0,0,41,25,64,train,0
LED-000147,STL-000147-0,1,one_to_one,0,0,7.18,5.7e-05,0.999943,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.172516,0,0,0,41,24,63,train,1
LED-000147,STL-000522-0,1,one_to_one,0,0,4592.02,0.036765,1.036765,3,0.166667,0.335088,0.166667,0.166667,0,0.0,0,0,0.230769,0.036886,0,0,0,41,35,74,train,0
LED-000147,STL-000083-0,1,one_to_one,0,0,240.07,0.001922,1.001922,4,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0.199205,0,0,0,41,52,91,train,0
LED-000147,STL-000383-0,1,one_to_one,0,0,5159.61,0.04131,1.04131,6,0.222222,0.517949,0.222222,0.222222,0,0.0,0,0,0.230769,0.075593,0,0,0,41,39,78,train,0
LED-000148,STL-000148-0,1,one_to_one,0,0,0.27,1e-06,1.000001,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.184812,0,1,0,112,94,204,train,1
LED-000148,STL-000042-0,1,one_to_one,0,0,10579.36,0.042731,0.957269,7,0.652174,0.734473,0.652174,0.75,0,0.508475,0,0,0.230769,0.146647,0,0,0,112,44,154,train,0
LED-000148,STL-000089-0,1,one_to_one,0,0,2006.94,0.008106,0.991894,7,0.3125,0.523504,0.3125,0.3125,0,0.0,0,0,0.307692,0.269408,0,0,0,112,38,148,train,0
LED-000149,STL-000149-0,1,one_to_one,0,0,82.59,0.005415,0.994585,3,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.381,0,1,0,23,60,81,train,1
LED-000149,STL-000196-0,1,one_to_one,0,0,205.74,0.013488,1.013488,6,0.292683,0.510582,0.292683,0.292683,0,0.0,0,0,0.230769,0.254,0,0,0,23,89,110,train,0
LED-000150,STL-000150-0,1,one_to_one,0,0,2744.27,0.013614,0.986386,0,0.608696,0.8875,0.608696,1.0,0,0.597614,1,1,1.0,0.287214,0,0,0,17,10,25,val,1
LED-000151,STL-000151-0,1,one_to_one,0,0,1726.1,0.022984,0.977016,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.15401,0,1,0,47,71,116,train,1
LED-000151,STL-000411-0,1,one_to_one,0,0,2899.15,0.038605,0.961395,1,0.222222,0.351282,0.222222,0.222222,0,0.0,0,0,0.230769,0.03745,0,0,0,47,29,74,train,0
LED-000152,STL-000152-0,1,one_to_one,0,0,0.0,0.0,1.0,4,0.428571,0.854545,0.428571,1.0,0,0.447214,1,1,1.0,0.274986,0,0,0,31,59,88,train,1
LED-000154,STL-000450-0,1,one_to_one,0,0,3260.25,0.033942,1.033942,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.230769,0.127688,0,0,0,34,49,81,val,0
LED-000154,STL-000154-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.311188,0,1,0,34,56,88,val,1
LED-000155,STL-000155-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.247156,0,1,0,13,9,20,train,1
LED-000156,STL-000156-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.727273,0.9,0.727273,0.727273,0,0.316228,1,1,1.0,0.598444,0,0,0,30,23,51,train,1
LED-000158,STL-000158-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.231034,0,1,0,25,12,35,train,1
LED-000160,STL-000160-0,1,one_to_one,0,0,0.0,0.0,1.0,1,0.888889,0.96,0.888889,0.888889,0,0.782624,1,1,1.0,0.255031,0,0,0,13,21,32,train,1
LED-000161,STL-000232-0,1,one_to_one,0,0,1665.82,0.018236,1.018236,5,0.129032,0.402222,0.129032,0.129032,0,0.0,0,0,0.0,0.769897,0,1,0,30,43,71,train,0
LED-000162,STL-000162-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.10728,0,0,0,23,43,64,test,1
LED-000163,STL-000163-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.913043,0.939429,0.913043,0.913043,0,0.793884,1,1,1.0,0.137199,0,0,0,25,21,44,val,1
LED-000164,STL-000164-0,1,one_to_one,0,0,2670.34,0.011048,0.988952,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.303895,0,0,0,5,19,22,test,1
LED-000165,STL-000165-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.257674,0,0,0,16,23,37,train,1
LED-000166,STL-000166-0,1,one_to_one,0,0,0.0,0.0,1.0,3,0.64,0.894118,0.64,1.0,0,0.632456,1,1,1.0,0.91106,0,0,0,9,12,19,train,1
LED-000166,STL-000524-0,1,one_to_one,0,0,7189.03,0.03982,0.96018,4,0.457143,0.602397,0.285714,0.285714,0,-0.069007,0,0,0.230769,0.443039,0,0,0,9,9,16,train,0
LED-000167,STL-000167-0,1,one_to_one,0,0,2130.73,0.015216,0.984784,1,0.428571,0.854545,0.428571,1.0,0,0.447214,0,1,0.461538,0.137199,0,0,0,21,9,28,test,1
LED-000168,STL-000168-0,1,one_to_one,0,0,0.2,1e-06,0.999999,0,0.809524,0.936,0.809524,1.0,0,0.788811,0,0,0.0,0.311188,0,1,0,87,90,175,train,1
LED-000168,STL-000342-0,1,one_to_one,0,0,1361.47,0.007237,1.007237,0,0.333333,0.549271,0.333333,0.333333,0,0.0,0,0,0.230769,0.73721,0,0,0,87,81,166,train,0
LED-000169,STL-000169-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.30202,0,0,0,21,11,30,train,1
LED-000170,STL-000170-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.947368,0.98,0.526316,0.526316,0,0.737865,1,1,1.0,0.295804,0,0,0,11,20,29,train,1
LED-000170,STL-000181-0,1,one_to_one,0,0,2153.56,0.016854,1.016854,6,0.133333,0.433333,0.133333,0.133333,0,0.0,0,0,0.230769,0.133631,0,0,0,11,54,63,train,0
LED-000171,STL-000171-0,1,one_to_one,0,0,0.05,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.178174,0,0,0,16,9,23,train,1
LED-000172,STL-000172-0,1,one_to_one,0,0,0.16,1e-06,1.000001,0,0.181818,0.608187,0.272727,0.272727,0,0.0,0,1,0.461538,0.099015,0,0,0,30,13,41,test,1
LED-000173,STL-000173-0,1,one_to_one,0,0,12.83,9.5e-05,0.999905,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.188562,0,0,0,28,27,53,train,1
LED-000173,STL-000433-0,1,one_to_one,0,0,2233.99,0.016477,1.016477,1,0.117647,0.468254,0.117647,0.0,0,0.0,0,0,0.230769,0.0343,0,0,0,28,27,53,train,0
LED-000174,STL-000174-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.137199,0,0,0,8,24,30,val,1
LED-000177,STL-000177-0,1,one_to_one,0,0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.182006,0,0,0,13,26,37,test,1
LED-000177,STL-000133-1,1,one_to_one,0,0,3945.58,0.039142,0.960858,4,0.125,0.417989,0.25,0.25,0,0.0,0,0,0.230769,0.03576,0,0,0,13,50,61,test,0
LED-000178,STL-000178-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.910642,0,0,0,17,19,34,test,1
LED-000179,STL-000179-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.559085,0,0,0,36,63,97,train,1
LED-000180,STL-000180-0,1,one_to_one,0,0,0.39,6e-06,0.999994,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.872082,0,0,0,14,33,45,train,1
LED-000181,STL-000181-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.181444,0,0,0,47,54,99,train,1
LED-000182,STL-000182-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.174608,0,0,0,47,75,120,val,1
LED-000183,STL-000183-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.341121,0,0,0,39,55,92,test,1
LED-000184,STL-000184-0,1,one_to_one,0,0,0.31,1e-06,0.999999,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.835504,0,0,0,59,17,74,train,1
LED-000185,STL-000185-0,1,one_to_one,0,0,0.16,9e-06,0.999991,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.338667,0,1,0,27,16,41,train,1
LED-000185,STL-000373-0,1,one_to_one,0,0,183.47,0.010254,1.010254,2,0.24,0.479532,0.16,0.16,0,0.0,0,0,0.230769,0.109985,0,0,0,27,30,55,train,0
LED-000186,STL-000186-0,1,one_to_one,0,0,0.0,0.0,1.0,0,0.8125,0.936842,0.8125,0.8125,0,0.731272,0,0,0.0,0.305505,0,1,0,28,38,64,train,1
LED-000187,STL-000187-0,1,one_to_one,0,0,150.07,0.007544,0.992456,0,0.3,0.752941,0.3,0.222222,0,0.0,1,1,1.0,0.835504,0,0,0,25,21,44,train,1
LED-000188,STL-000188-0,1,one_to_one,0,0,7.03,3e-05,0.99997,1,0.727273,0.9,0.727273,0.727273,0,0.316228,1,1,1.0,0.58554,0,0,0,33,51,82,train,1
LED-000188,STL-000019-0,1,one_to_one,0,0,3573.85,0.01546,1.01546,5,0.125,0.417989,0.25,0.25,0,0.0,0,0,0.230769,0.035136,0,0,0,33,19,50,train,0
LED-000189,STL-000189-0,1,one_to_one,0,0,13.0,0.000311,0.999689,0,0.64,0.894118,0.64,0.64,0,0.316228,1,1,1.0,0.338667,0,0,0,44,51,93,val,1
LED-000190,STL-000190-0,1,one_to_one,0,0,721.32,0.005646,0.994354,0,0.941176,0.988235,0.941176,0.941176,0,0.751469,1,1,1.0,0.292353,0,0,0,86,36,120,train,1
LED-000190,STL-000073-0,1,one_to_one,0,0,3823.56,0.029926,1.029926,4,0.333333,0.535014,0.333333,0.333333,0,0.0,0,0,0.0,0.869582,0,1,0,86,79,163,train,0
LED-000191,STL-000191-0,1,one_to_one,0,0,2.5,2.7e-05,0.999973,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.13202,0,0,0,25,43,66,train,1
LED-000191,STL-000379-0,1,one_to_one,0,0,1446.71,0.015882,1.015882,6,0.459016,0.668519,0.393443,0.393443,0,0.0343,0,0,0.230769,0.0,0,0,0,25,17,40,train,0
LED-000192,STL-000192-0,1,one_to_one,0,0,0.15,1e-06,0.999999,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.835504,0,0,0,114,37,149,train,1
LED-000192,STL-000190-0,1,one_to_one,0,0,1462.6,0.011646,1.011646,1,0.230769,0.549891,0.153846,0.153846,0,0.09167,0,0,0.230769,0.204465,0,0,0,114,36,148,train,0
LED-000192,STL-000540-0,1,one_to_one,0,0,5944.29,0.047333,0.952667,4,0.25,0.417989,0.125,0.125,0,0.169031,0,0,0.0,0.212814,0,1,0,114,57,169,train,0
LED-000192,STL-000073-0,1,one_to_one,0,0,6007.48,0.047836,1.047836,5,0.25,0.417989,0.125,0.125,0,0.169031,0,0,0.0,0.034752,0,1,0,114,79,191,train,0
LED-000193,STL-000193-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.879883,0,0,0,12,20,30,train,1
LED-000195,STL-000195-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.166812,0,0,0,28,20,46,train,1
LED-000196,STL-000196-0,1,one_to_one,0,0,252.17,0.01605,0.98395,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.136083,0,0,0,83,89,170,train,1
LED-000197,STL-000197-0,1,one_to_one,0,0,9.83,0.000359,0.999641,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0.249029,0,0,0,53,66,117,test,1
LED-000198,STL-000198-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0.318465,0,1,0,14,34,46,val,1
LED-000199,STL-000199-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.296334,0,0,0,53,58,109,val,1
LED-000202,STL-000202-0,1,one_to_one,0,0,268.29,0.017438,0.982562,0,0.83871,0.753561,0.83871,1.0,0,0.874475,1,1,1.0,0.579359,0,0,0,10,9,17,train,1
LED-000203,STL-000203-0,1,one_to_one,0,0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.579359,0,0,0,26,45,69,test,1
LED-000203,STL-000404-1,1,one_to_one,0,0,220.53,0.002561,1.002561,7,0.186047,0.477513,0.232558,0.232558,0,0.076697,0,0,0.230769,0.127515,0,0,0,26,46,70,test,0
LED-000204,STL-000335-0,1,one_to_one,0,0,657.62,0.002701,1.002701,0,0.153846,0.0,0.153846,0.153846,0,0.0,0,0,0.230769,0.045361,0,0,0,50,22,70,train,0
LED-000204,STL-000204-0,1,one_to_one,0,0,1.51,6e-06,0.999994,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.099015,0,0,0,50,12,60,train,1
LED-000204,STL-000139-0,1,one_to_one,0,0,9136.89,0.037523,0.962477,3,0.153846,0.498413,0.230769,0.230769,0,0.0,0,0,0.230769,-0.041996,0,0,0,50,53,101,train,0
LED-000205,STL-000052-0,1,one_to_one,0,0,2948.06,0.037034,1.037034,0,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0.758098,0,0,0,35,54,87,train,0
LED-000205,STL-000205-0,1,one_to_one,0,0,0.0,0.0,1.0,1,0.962963,0.992593,0.962963,0.962963,0,0.913043,1,1,1.0,0.871813,0,0,0,35,30,63,train,1
LED-000206,STL-000206-0,1,one_to_one,0,0,54.21,0.005626,0.994374,1,0.4,0.85,0.4,1.0,0,0.453743,0,0,0.0,0.10728,0,1,0,98,137,233,train,1
LED-000207,STL-000207-0,1,one_to_one,0,0,20.45,0.000139,0.999861,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0.870988,0,0,0,22,53,73,train,1
LED-000207,STL-000424-0,1,one_to_one,0,0,1237.92,0.008438,0.991562,1,0.26087,0.485897,0.26087,0.26087,0,0.095346,0,0,0.230769,0.040522,0,0,0,22,41,61,train,0
LED-000207,STL-000416-1,1,one_to_one,0,0,11.34,7.7e-05,1.000077,3,0.222222,0.483333,0.111111,0.111111,0,0.129099,0,0,0.0,0.081044,0,1,0,22,29,49,train,0
LED-000207,STL-000347-0,1,one_to_one,0,0,5472.21,0.037298,1.037298,4,0.222222,0.466667,0.222222,0.222222,0,0.0,0,0,0.230769,0.09848,0,0,0,22,15,35,train,0
LED-000207,STL-000158-0,1,one_to_one,0,0,3659.99,0.024946,0.975054,7,0.133333,0.433333,0.133333,0.133333,0,0.0,0,0,0.0,0.095539,0,1,0,22,12,32,train,0
LED-000208,STL-000208-0,1,one_to_one,0,0,19.06,9.6e-05,0.999904,1,0.608696,0.8875,0.608696,1.0,0,0.597614,1,1,1.0,0.175682,0,0,0,20,23,41,test,1
LED-000209,STL-000209-0,1,one_to_one,0,0,12.12,6.7e-05,0.999933,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.204124,0,0,0,11,57,66,train,1
LED-000211,STL-000211-0,1,one_to_one,0,0,0.0,0.0,1.0,2,0.774194,0.926316,0.774194,0.8,0,0.766965,1,1,1.0,0.550973,0,0,0,52,76,126,test,1
LED-000213,STL-000213-0,1,one_to_one,0,0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0.888336,0,0,0,34,9,41,train,1
