ledger_public_id,settlement_public_id,abs_amount_diff,relative_amount_diff,amount_ratio,date_diff_days,vendor_levenshtein_similarity,vendor_jaro_winkler_similarity,vendor_token_sort_similarity,vendor_token_set_similarity,vendor_exact_normalized_match,vendor_embedding_cosine_similarity,reference_exact_match,reference_substring_overlap,reference_similarity,reference_missing_ledger,reference_missing_settlement,reference_both_missing,candidate_count_for_ledger,candidate_count_for_settlement,competing_candidate_count,is_potential_one_to_many,is_potential_many_to_one,description_embedding_cosine_similarity
LED-000356,STL-000090-0,2005.66,0.010061,0.989939,0,0.385965,0.656085,0.385965,0.385965,0,0.124784,0,0,0.230769,0,0,0,3,3,4,1,1,0.045361
LED-000356,STL-000356-0,0.0,0.0,1.0,0,0.83871,0.753561,0.83871,1.0,0,0.874475,0,1,0.461538,0,0,0,3,3,4,1,1,0.226805
LED-000357,STL-000357-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,3,2,3,1,1,0.85485
LED-000357,STL-000433-0,488.4,0.003517,1.003517,6,0.173913,0.48366,0.173913,0.173913,0,0.0,0,0,0.0,0,1,0,3,3,4,1,1,0.192308
LED-000357,STL-000173-0,3281.49,0.023631,0.976369,7,0.181818,0.455556,0.181818,0.181818,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.041812
LED-000358,STL-000358-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,1,1,1,0,0.174574
LED-000358,STL-000354-0,392.34,0.008354,0.991646,3,0.263158,0.520128,0.421053,0.421053,0,-0.060302,0,0,0.230769,0,0,0,2,1,1,1,0,0.0
LED-000359,STL-000359-0,20.12,0.000714,0.999286,3,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.285774
LED-000359,STL-000332-0,248.47,0.008814,0.991186,4,0.1,0.406593,0.1,0.1,0,0.13484,0,0,0.230769,0,0,0,2,2,2,1,1,0.122474
LED-000360,STL-000360-0,6.88,3.3e-05,0.999967,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,4,5,7,1,1,0.338667
LED-000360,STL-000473-0,4846.95,0.023579,1.023579,1,0.384615,0.483224,0.384615,0.352941,0,0.0,0,0,0.230769,0,0,0,4,5,7,1,1,0.127
LED-000360,STL-000093-0,3243.38,0.015778,1.015778,3,0.193548,0.460943,0.258065,0.258065,0,0.0,0,0,0.230769,0,0,0,4,7,9,1,1,0.123208
LED-000360,STL-000490-0,1215.53,0.005913,1.005913,3,0.214286,0.38499,0.214286,0.214286,0,0.0,0,0,0.384615,0,0,0,4,7,9,1,1,0.156772
LED-000361,STL-000361-0,0.43,1.7e-05,0.999983,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.15097
LED-000362,STL-000362-0,450.87,0.015684,0.984316,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.835504
LED-000363,STL-000363-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.835504
LED-000363,STL-000252-0,1139.82,0.034911,1.034911,7,0.363636,0.575476,0.30303,0.30303,0,0.089087,0,0,0.230769,0,0,0,2,2,2,1,1,0.127688
LED-000364,STL-000364-0,0.08,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,2,3,3,1,1,0.219971
LED-000364,STL-000410-0,769.28,0.004315,0.995685,2,0.363636,0.584046,0.363636,0.363636,0,0.0,0,0,0.307692,0,0,0,2,3,3,1,1,0.806559
LED-000365,STL-000365-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,4,4,1,1,0.219971
LED-000365,STL-000397-0,5028.67,0.042719,0.957281,5,0.24,0.517157,0.16,0.16,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.039193
LED-000366,STL-000366-0,0.0,0.0,1.0,0,0.411765,0.569048,0.411765,0.666667,0,0.31497,1,1,1.0,0,0,0,1,2,1,0,1,0.188562
LED-000367,STL-000367-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.10515
LED-000367,STL-000333-2,82.45,0.00138,1.00138,5,0.142857,0.428571,0.142857,0.142857,0,0.2,0,0,0.307692,0,0,0,2,1,1,1,0,-0.038749
LED-000368,STL-000230-0,7819.83,0.042297,0.957703,0,0.176471,0.0,0.176471,0.176471,0,-0.09325,0,0,0.307692,0,0,0,3,3,4,1,1,0.725775
LED-000368,STL-000368-0,2051.22,0.011095,0.988905,1,0.857143,0.966667,0.857143,0.857143,0,0.2,1,1,1.0,0,0,0,3,2,3,1,1,0.167984
LED-000368,STL-000528-0,5915.5,0.031996,1.031996,4,0.25,0.571429,0.25,0.25,0,0.09759,0,0,0.230769,0,0,0,3,2,3,1,1,0.0
LED-000369,STL-000369-0,0.24,3e-06,0.999997,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.137199
LED-000371,STL-000371-0,5281.84,0.024922,0.975078,0,0.387097,0.848,0.387097,1.0,0,0.4,1,1,1.0,0,0,0,3,4,5,1,1,0.565725
LED-000371,STL-000005-0,7178.31,0.033871,1.033871,6,0.615385,0.684444,0.615385,0.648649,0,0.500435,0,0,0.230769,0,0,0,3,3,4,1,1,0.0
LED-000371,STL-000549-0,7998.3,0.03774,0.96226,7,0.176471,0.451481,0.176471,0.176471,0,0.0,0,0,0.307692,0,0,0,3,3,4,1,1,0.0341
LED-000372,STL-000372-0,0.0,0.0,1.0,0,0.6,0.885714,0.6,0.6,0,0.534523,0,0,0.0,0,1,0,3,1,2,1,0,0.848528
LED-000372,STL-000420-0,4205.44,0.023628,1.023628,3,0.153846,0.436508,0.153846,0.153846,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.707107
LED-000372,STL-000213-0,1816.16,0.010204,0.989796,7,0.190476,0.416667,0.142857,0.142857,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.285774
LED-000373,STL-000373-0,0.0,0.0,1.0,2,0.8125,0.936842,0.8125,0.8125,0,0.731272,1,1,1.0,0,0,0,1,2,1,0,1,0.182574
LED-000374,STL-000374-0,0.15,1e-06,1.000001,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.098058
LED-000374,STL-000121-0,5727.79,0.044949,1.044949,4,0.24,0.517157,0.16,0.16,0,0.0,0,0,0.0,0,1,0,2,3,3,1,1,0.120096
LED-000375,STL-000375-0,0.02,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.861858
LED-000376,STL-000376-0,0.04,0.0,1.0,0,0.4,0.85,0.4,1.0,0,0.453743,0,1,0.461538,0,0,0,1,1,0,0,0,0.254
LED-000377,STL-000133-1,1766.17,0.016766,1.016766,0,0.133333,0.425926,0.133333,0.133333,0,0.0,0,0,0.230769,0,0,0,2,1,1,1,0,0.037268
LED-000377,STL-000480-0,246.97,0.002344,1.002344,5,0.16,0.406433,0.08,0.08,0,0.0,0,0,0.0,0,1,0,2,2,2,1,1,0.149071
LED-000378,STL-000378-0,0.0,0.0,1.0,1,0.352941,0.842857,0.352941,1.0,0,0.456435,1,1,1.0,0,0,0,3,1,2,1,0,0.308607
LED-000378,STL-000443-2,164.12,0.023545,1.023545,1,0.539683,0.611905,0.539683,0.6,0,0.440741,0,0,0.230769,0,0,0,3,1,2,1,0,0.044544
LED-000378,STL-000078-1,78.52,0.011265,0.988735,5,0.238095,0.604978,0.285714,0.285714,0,0.0,0,0,0.230769,0,0,0,3,1,2,1,0,0.192879
LED-000379,STL-000379-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.313545
LED-000380,STL-000380-0,4280.69,0.022223,0.977777,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,4,4,1,1,0.143777
LED-000380,STL-000174-0,1315.18,0.006828,1.006828,0,0.266667,0.511905,0.266667,0.266667,0,0.182574,0,0,0.230769,0,0,0,2,8,8,1,1,0.035944
LED-000381,STL-000381-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,3,1,2,1,0,0.137199
LED-000381,STL-000306-1,2739.16,0.046799,1.046799,4,0.666667,0.9,0.666667,1.0,0,0.707107,0,0,0.0,0,1,0,3,1,2,1,0,0.204124
LED-000381,STL-000255-0,1007.34,0.017211,0.982789,4,0.358974,0.516026,0.358974,0.358974,0,-0.059131,0,0,0.230769,0,0,0,3,1,2,1,0,0.05
LED-000382,STL-000266-0,1819.94,0.011417,0.988583,1,0.325581,0.514077,0.325581,0.325581,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.0
LED-000382,STL-000382-0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,2,3,1,1,0.106066
LED-000382,STL-000587-0,5429.8,0.034062,1.034062,3,0.325581,0.514077,0.372093,0.352941,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.204124
LED-000383,STL-000383-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,7,7,1,1,0.189934
LED-000383,STL-000352-0,47.78,0.000367,1.000367,5,0.1,0.313187,0.1,0.1,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.246183
LED-000385,STL-000385-0,0.17,1e-06,1.000001,0,0.258065,0.82963,0.258065,1.0,0,0.294884,0,0,0.0,0,1,0,2,4,4,1,1,0.162564
LED-000385,STL-000565-0,1493.74,0.007438,1.007438,2,0.3,0.456383,0.3,0.3,0,-0.188608,0,0,0.230769,0,0,0,2,3,3,1,1,0.093386
LED-000386,STL-000386-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.269167
LED-000387,STL-000387-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.117579
LED-000388,STL-000388-0,0.35,2e-06,1.000002,0,0.8125,0.936842,0.8125,0.8125,0,0.731272,1,1,1.0,0,0,0,2,2,2,1,1,0.56793
LED-000388,STL-000062-0,7916.52,0.033942,0.966058,3,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.192879
LED-000389,STL-000511-0,581.45,0.006044,1.006044,3,0.3125,0.553812,0.375,0.375,0,0.067267,0,0,0.230769,0,0,0,2,4,4,1,1,0.122474
LED-000389,STL-000069-0,3351.07,0.034835,0.965165,3,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0,0,0,2,5,5,1,1,0.707107
LED-000390,STL-000390-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.196116
LED-000391,STL-000391-0,3852.0,0.020949,0.979051,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,4,3,0,1,0.871813
LED-000392,STL-000105-0,3455.02,0.040874,1.040874,0,0.137931,0.480159,0.275862,0.275862,0,0.099015,0,0,0.230769,0,0,0,2,5,5,1,1,0.0
LED-000392,STL-000392-0,0.0,0.0,1.0,2,0.913043,0.939429,0.913043,0.913043,0,0.793884,1,1,1.0,0,0,0,2,5,5,1,1,0.861858
LED-000393,STL-000393-0,0.0,0.0,1.0,0,0.8125,0.936842,0.8125,0.8125,0,0.731272,1,1,1.0,0,0,0,2,1,1,1,0,0.106066
LED-000393,STL-000345-0,1909.03,0.016194,0.983806,7,0.275862,0.527485,0.275862,0.275862,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.043644
LED-000394,STL-000172-0,3587.13,0.017951,0.982049,1,0.382979,0.58796,0.382979,0.382979,0,0.044281,0,0,0.230769,0,0,0,6,5,9,1,1,0.040522
LED-000394,STL-000574-0,2316.67,0.011594,1.011594,1,0.285714,0.497619,0.228571,0.228571,0,0.08165,0,0,0.230769,0,0,0,6,5,9,1,1,0.113715
LED-000394,STL-000034-0,173.13,0.000866,1.000866,2,0.592593,0.677839,0.555556,0.631579,0,0.50128,0,0,0.230769,0,0,0,6,6,10,1,1,0.07581
LED-000394,STL-000064-0,5855.05,0.029301,0.970699,2,0.355556,0.515126,0.355556,0.222222,0,-0.070273,0,0,0.230769,0,0,0,6,6,10,1,1,0.758098
LED-000394,STL-000394-0,0.0,0.0,1.0,3,0.352941,0.842857,0.352941,1.0,0,0.456435,0,1,0.461538,0,0,0,6,6,10,1,1,0.162088
LED-000394,STL-000174-0,5882.36,0.029438,0.970562,4,0.222222,0.547619,0.166667,0.166667,0,0.0,0,0,0.230769,0,0,0,6,8,12,1,1,0.043769
LED-000395,STL-000395-0,0.0,0.0,1.0,0,0.258065,0.82963,0.258065,1.0,0,0.294884,1,1,1.0,0,0,0,1,1,0,0,0,0.174608
LED-000396,STL-000396-0,31.67,0.00781,0.99219,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.147242
LED-000397,STL-000397-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,1,3,2,0,1,0.195965
LED-000398,STL-000398-0,4659.66,0.019081,0.980919,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,4,3,5,1,1,0.235339
LED-000398,STL-000527-0,77.55,0.000318,1.000318,1,0.933333,0.970833,0.533333,0.533333,0,0.547723,0,0,0.230769,0,0,0,4,4,6,1,1,0.196116
LED-000398,STL-000262-0,6616.83,0.027096,0.972904,2,0.380952,0.603205,0.380952,0.380952,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.102899
LED-000398,STL-000599-0,11913.46,0.048785,0.951215,6,0.24,0.406046,0.24,0.25,0,0.0,0,0,0.230769,0,0,0,4,4,6,1,1,0.102899
LED-000399,STL-000597-0,3481.77,0.020776,1.020776,0,0.2,0.442002,0.2,0.2,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.068599
LED-000399,STL-000300-0,4009.33,0.023924,1.023924,5,0.272727,0.417379,0.272727,0.272727,0,0.113961,0,0,0.230769,0,0,0,3,3,4,1,1,0.04714
LED-000399,STL-000265-0,5906.29,0.035244,0.964756,7,0.2,0.479853,0.1,0.1,0,0.0,0,0,0.0,0,1,0,3,2,3,1,1,0.0343
LED-000400,STL-000400-0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,6,7,1,1,0.579359
LED-000400,STL-000405-0,4903.67,0.038072,0.961928,3,0.45283,0.631683,0.415094,0.415094,0,0.0,0,0,0.230769,0,0,0,3,5,6,1,1,0.191273
LED-000400,STL-000486-0,4125.7,0.032032,0.967968,7,0.227273,0.527778,0.227273,0.227273,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.443039
LED-000402,STL-000105-0,3911.56,0.046526,1.046526,2,0.380952,0.602564,0.380952,0.380952,0,0.0,0,0,0.230769,0,0,0,2,5,5,1,1,0.083992
LED-000402,STL-000392-0,456.54,0.00543,1.00543,4,0.263158,0.572991,0.315789,0.315789,0,0.0,0,0,0.230769,0,0,0,2,5,5,1,1,0.725775
LED-000403,STL-000403-0,934.15,0.006461,0.993539,0,0.923077,0.984615,0.538462,0.538462,0,0.603023,1,1,1.0,0,0,0,3,2,3,1,1,0.246416
LED-000403,STL-000322-0,6239.18,0.04315,0.95685,1,1.0,1.0,1.0,1.0,1,1.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.769897
LED-000403,STL-000063-0,3876.78,0.026812,0.973188,7,0.263158,0.400513,0.263158,0.263158,0,-0.060302,0,0,0.230769,0,0,0,3,3,4,1,1,0.769897
LED-000404,STL-BATCH-000244-000277-000586,4512.64,0.031137,0.968863,0,0.2,0.479853,0.1,0.1,0,0.0,0,0,0.0,0,1,0,2,2,2,1,1,0.029814
LED-000404,STL-000228-0,4499.78,0.031048,0.968952,2,0.285714,0.547619,0.190476,0.190476,0,0.119523,0,0,0.0,0,1,0,2,3,3,1,1,0.068599
LED-000405,STL-000405-0,1.95,1.6e-05,0.999984,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,5,5,1,1,0.347183
LED-000405,STL-000486-0,776.02,0.006263,1.006263,4,0.24,0.517157,0.16,0.16,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.742308
LED-000406,STL-BATCH-000406-000441,6870.93,0.036771,1.036771,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,3,2,0,1,0.054779
LED-000407,STL-000407-0,6.59,5e-05,0.99995,2,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,2,1,1,1,0,0.379049
LED-000407,STL-000193-0,5953.36,0.044829,1.044829,2,0.173913,0.48366,0.173913,0.285714,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.700301
LED-000408,STL-000408-0,0.0,0.0,1.0,0,0.96,0.992,0.76,0.96,0,0.809524,0,1,0.461538,0,0,0,3,2,3,1,1,0.35015
LED-000408,STL-000256-0,1123.34,0.040299,0.959701,4,0.363636,0.575476,0.242424,0.242424,0,0.089087,0,0,0.230769,0,0,0,3,2,3,1,1,0.720193
LED-000408,STL-000097-1,839.7,0.030124,1.030124,5,0.3125,0.532381,0.375,0.375,0,0.0,0,0,0.0,0,1,0,3,1,2,1,0,0.175075
LED-000410,STL-000410-0,1.39,8e-06,0.999992,0,0.4,0.85,0.4,1.0,0,0.453743,1,1,1.0,0,0,0,3,3,4,1,1,0.28691
LED-000410,STL-000589-0,8319.91,0.046873,0.953127,5,0.339623,0.580401,0.301887,0.301887,0,-0.088561,0,0,0.230769,0,0,0,3,3,4,1,1,0.521032
LED-000410,STL-000209-0,4748.56,0.026752,1.026752,6,0.238095,0.425926,0.238095,0.238095,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.039043
LED-000411,STL-000411-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.338667
LED-000411,STL-000151-0,2898.74,0.040149,1.040149,1,0.222222,0.351282,0.222222,0.222222,0,0.0,0,0,0.0,0,1,0,2,2,2,1,1,0.15401
LED-000412,STL-000345-0,4926.77,0.044366,1.044366,0,0.117647,0.0,0.117647,0.117647,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.130931
LED-000412,STL-000412-0,0.0,0.0,1.0,2,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,2,2,2,1,1,0.244949
LED-000413,STL-000413-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.393863
LED-000414,STL-000414-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.174574
LED-000414,STL-000456-0,3082.24,0.019922,1.019922,7,0.315789,0.520128,0.315789,0.315789,0,-0.065795,0,0,0.230769,0,0,0,2,2,2,1,1,0.044721
LED-000415,STL-000415-0,980.72,0.021206,0.978794,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,1,1,0,0,0,0.273861
LED-000416,STL-000113-0,3446.86,0.014859,1.014859,0,0.272727,0.519535,0.272727,0.272727,0,-0.107676,0,0,0.230769,0,0,0,3,3,4,1,1,0.169334
LED-000416,STL-000313-0,460.31,0.001984,1.001984,3,0.352941,0.480392,0.352941,0.32,0,0.099381,0,0,0.230769,0,0,0,3,5,6,1,1,0.160644
LED-000416,STL-000264-0,3220.99,0.013886,1.013886,4,0.375,0.483287,0.375,0.375,0,0.071611,0,0,0.230769,0,0,0,3,5,6,1,1,0.156772
LED-000417,STL-000417-0,951.85,0.011229,0.988771,0,0.68,0.90303,0.68,1.0,0,0.741941,0,0,0.0,0,1,0,1,1,0,0,0,0.565725
LED-000419,STL-000419-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,2,1,1,1,0,0.910642
LED-000419,STL-000460-0,3868.8,0.03889,0.96111,5,0.26087,0.493386,0.26087,0.26087,0,0.0,0,0,0.230769,0,0,0,2,3,3,1,1,0.455903
LED-000420,STL-000420-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,1,0.461538,0,0,0,3,2,3,1,1,0.178174
LED-000420,STL-000213-0,6021.6,0.033051,0.966949,4,0.186047,0.477513,0.232558,0.232558,0,0.076697,0,0,0.230769,0,0,0,3,3,4,1,1,0.231455
LED-000420,STL-000478-0,2542.39,0.013954,1.013954,7,0.117647,0.0,0.117647,0.117647,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.742308
LED-000421,STL-000286-0,321.27,0.003098,0.996902,0,0.333333,0.549271,0.333333,0.333333,0,0.0,0,0,0.307692,0,0,0,3,5,6,1,1,0.103142
LED-000421,STL-000421-0,1143.18,0.011022,0.988978,1,0.692308,0.905882,0.692308,0.714286,0,0.68313,1,1,1.0,0,0,0,3,5,6,1,1,0.922835
LED-000421,STL-000330-0,4795.93,0.046241,0.953759,4,0.339623,0.580401,0.301887,0.301887,0,-0.088561,0,0,0.0,0,1,0,3,3,4,1,1,0.0
LED-000422,STL-000422-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.196116
LED-000422,STL-000458-0,25.19,0.000448,0.999552,6,0.272727,0.519535,0.272727,0.272727,0,-0.107676,0,0,0.230769,0,0,0,2,2,2,1,1,0.098058
LED-000423,STL-000540-0,3697.55,0.029979,0.970021,0,0.333333,0.518908,0.333333,0.333333,0,-0.11547,0,0,0.230769,0,0,0,3,5,6,1,1,0.477119
LED-000423,STL-000400-0,5460.09,0.044269,1.044269,3,0.339623,0.580401,0.301887,0.301887,0,-0.088561,0,0,0.230769,0,0,0,3,6,7,1,1,0.477119
LED-000423,STL-000405-0,556.42,0.004511,1.004511,4,0.411765,0.643494,0.411765,0.411765,0,0.133333,0,0,0.307692,0,0,0,3,5,6,1,1,0.191273
LED-000424,STL-000424-0,0.08,1e-06,1.000001,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.550973
LED-000424,STL-000158-0,2422.07,0.016649,0.983351,7,0.307692,0.529915,0.307692,0.307692,0,0.0,0,0,0.230769,0,0,0,2,5,5,1,1,0.042258
LED-000425,STL-000425-0,9.09,4.8e-05,0.999952,1,0.631579,0.574786,0.631579,1.0,0,0.603023,1,1,1.0,0,0,0,1,3,2,0,1,0.816497
LED-000426,STL-000426-0,834.8,0.011847,0.988153,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,3,1,2,1,0,0.196419
LED-000426,STL-000108-0,1039.15,0.014748,1.014748,1,0.142857,0.0,0.285714,0.285714,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.06601
LED-000426,STL-000510-0,2426.32,0.034434,0.965566,1,0.294118,0.604701,0.352941,0.352941,0,0.0,0,0,0.230769,0,0,0,3,2,3,1,1,0.045361
LED-000427,STL-000427-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.879883
LED-000427,STL-000060-0,3188.05,0.03053,1.03053,6,0.125,0.417989,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.246416
LED-000428,STL-000428-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,0,0,0.0,0,1,0,2,3,3,1,1,0.347183
LED-000428,STL-000391-0,6134.64,0.032955,0.967045,5,0.5,0.640265,0.388889,0.388889,0,0.0,0,0,0.230769,0,0,0,2,4,4,1,1,0.077152
LED-000429,STL-000429-0,0.01,1e-06,1.000001,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,1,0,0,0,0.311286
LED-000430,STL-000430-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,2,2,1,1,0.14304
LED-000430,STL-000594-0,990.8,0.021391,0.978609,1,0.4,0.602456,0.4,0.4,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.222277
LED-000431,STL-000431-0,5.0,2.6e-05,0.999974,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,4,3,0,1,0.178174
LED-000432,STL-000432-0,0.0,0.0,1.0,2,0.923077,0.984615,0.538462,0.538462,0,0.603023,1,1,1.0,0,0,0,4,3,5,1,1,0.594028
LED-000432,STL-000099-0,4359.33,0.03963,1.03963,2,0.341463,0.5087,0.292683,0.292683,0,-0.055048,0,0,0.0,0,1,0,4,2,4,1,1,0.823853
LED-000432,STL-000248-0,1849.71,0.016815,1.016815,3,0.367347,0.626327,0.326531,0.326531,0,0.0,0,0,0.230769,0,0,0,4,5,7,1,1,0.823853
LED-000432,STL-000338-0,2374.41,0.021585,1.021585,6,0.210526,0.495726,0.210526,0.210526,0,0.150756,0,0,0.0,0,1,0,4,5,7,1,1,0.037743
LED-000433,STL-000433-0,0.03,0.0,1.0,0,0.941176,0.988235,0.941176,1.0,0,0.838871,0,0,0.0,0,1,0,4,3,5,1,1,0.313786
LED-000433,STL-000173-0,3769.92,0.027054,0.972946,1,0.272727,0.481046,0.272727,0.307692,0,0.0,0,0,0.230769,0,0,0,4,3,5,1,1,0.08528
LED-000433,STL-000122-0,3606.48,0.025881,1.025881,4,0.307692,0.486408,0.307692,0.2,0,0.086066,0,0,0.230769,0,0,0,4,3,5,1,1,0.0343
LED-000433,STL-000071-1,6369.95,0.045712,1.045712,5,0.355556,0.515126,0.355556,0.222222,0,-0.070273,0,0,0.0,0,1,0,4,4,6,1,1,0.707107
LED-000434,STL-000434-0,1417.46,0.006336,0.993664,1,0.636364,0.893333,0.636364,1.0,0,0.57735,1,1,1.0,0,0,0,1,2,1,0,1,0.141421
LED-000435,STL-000435-0,0.0,0.0,1.0,0,0.875,0.955556,0.875,0.875,0,0.676123,0,1,0.461538,0,0,0,1,1,0,0,0,0.308607
LED-000436,STL-000436-0,2128.82,0.023887,0.976113,0,0.387097,0.848,0.387097,1.0,0,0.4,1,1,1.0,0,0,0,3,2,3,1,1,0.328244
LED-000436,STL-000242-0,741.98,0.008326,0.991674,3,0.285714,0.468683,0.238095,0.121212,0,0.0,0,0,0.230769,0,0,0,3,3,4,1,1,0.746203
LED-000436,STL-000461-0,3382.73,0.037957,1.037957,5,0.697674,0.722222,0.55814,0.8,0,0.587975,0,0,0.0,0,1,0,3,3,4,1,1,0.119416
LED-000437,STL-000437-0,0.0,0.0,1.0,1,0.727273,0.9,0.727273,0.727273,0,0.316228,1,1,1.0,0,0,0,2,1,1,1,0,0.195965
LED-000437,STL-000192-0,975.92,0.007832,1.007832,7,0.125,0.417989,0.25,0.25,0,0.0,0,0,0.230769,0,0,0,2,2,2,1,1,0.078386
LED-000438,STL-000438-0,0.0,0.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,2,1,1,1,0,0.338667
LED-000438,STL-000464-0,2238.72,0.018255,1.018255,6,0.222222,0.562169,0.222222,0.222222,0,-0.114332,0,0,0.0,0,1,0,2,2,2,1,1,0.039193
LED-000439,STL-000439-0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1,1,1.0,0,0,0,1,2,1,0,1,0.328244
